date;FPU;NPU;UMO;level;free_volume;income;discharge;slipway_discharge ; lat ; lon
2013-04-15; 16.3   ; 15   ; 12   ; 15.1   ; 370   ; 11000   ; 10820   ; 0 ; 48.8242 ; 44.6723    
2013-04-16; 16.3   ; 15   ; 12   ; 15.02   ; 550   ; 11609   ; 10830   ; 0     ; 48.8242 ; 44.6723    
2013-04-17; 16.3   ; 15   ; 12   ; 15.02   ; 670   ; 13578   ; 12200   ; 0     ; 48.8242 ; 44.6723    
2013-04-18; 16.3   ; 15   ; 12   ; 14.93   ; 910   ; 13890   ; 13050   ; 620     ; 48.8242 ; 44.6723    
2013-04-19; 16.3   ; 15   ; 12   ; 14.81   ; 1170   ; 13707   ; 14060   ; 1320     ; 48.8242 ; 44.6723    
2013-04-20; 16.3   ; 15   ; 12   ; 14.43   ; 1710   ; 14318   ; 17050   ; 4020     ; 48.8242 ; 44.6723    
2013-04-21; 16.3   ; 15   ; 12   ; 14.51   ; 1710   ; 18300   ; 18000   ; 4680     ; 48.8242 ; 44.6723    
2013-04-22; 16.3   ; 15   ; 12   ; 14.33   ; 2750   ; 19617   ; 19990   ; 6550     ; 48.8242 ; 44.6723    
2013-04-23; 16.3   ; 15   ; 12   ; 14.13   ; 3150   ; 21561   ; 21850   ; 8400     ; 48.8242 ; 44.6723    
2013-04-24; 16.3   ; 15   ; 12   ; 14.04   ; 3330.13   ; 22736   ; 23840   ; 10540     ; 48.8242 ; 44.6723    
2013-04-25; 16.3   ; 15   ; 12   ; 13.91   ; 4330   ; 24403   ; 25800   ; 12710     ; 48.8242 ; 44.6723    
2013-04-26; 16.3   ; 15   ; 12   ; 13.72   ; 4610   ; 26613   ; 25800   ; 12880     ; 48.8242 ; 44.6723    
2013-04-27; 16.3   ; 15   ; 12   ; 13.51   ; 4690   ; 27001   ; 26000   ; 13370     ; 48.8242 ; 44.6723    
2013-04-28; 16.3   ; 15   ; 12   ; 13.21   ; 5100   ; 26000   ; 25990   ; 13370     ; 48.8242 ; 44.6723    
2013-04-29; 16.3   ; 15   ; 12   ; 13.51   ; 4990   ; 25817   ; 25920   ; 13220     ; 48.8242 ; 44.6723    
2013-04-30; 16.3   ; 15   ; 12   ; 13.47   ; 4720   ; 27000   ; 26020   ; 13360     ; 48.8242 ; 44.6723    
2013-05-01; 16.3   ; 15   ; 12   ; 13.42   ; 4910   ; 28000   ; 26000   ; 13340     ; 48.8242 ; 44.6723    
2013-05-02; 16.3   ; 15   ; 12   ; 13.59   ; 4778   ; 27546   ; 26020   ; 13300     ; 48.8242 ; 44.6723    
2013-05-03; 16.3   ; 15   ; 12   ; 13.43   ; 4685   ; 27100   ; 26020   ; 13300     ; 48.8242 ; 44.6723    
2013-05-04; 16.3   ; 15   ; 12   ; 13.45   ; 4550   ; 27100   ; 26160   ; 13420     ; 48.8242 ; 44.6723    
2013-05-05; 16.3   ; 15   ; 12   ; 13.44   ; 4500   ; 26200   ; 25780   ; 13050     ; 48.8242 ; 44.6723    
2013-05-06; 16.3   ; 15   ; 12   ; 13.72   ; 4440   ; 27600   ; 25930   ; 13190     ; 48.8242 ; 44.6723    
2013-05-07; 16.3   ; 15   ; 12   ; 13.9   ; 3890   ; 25965   ; 24020   ; 11180     ; 48.8242 ; 44.6723    
2013-05-08; 16.3   ; 15   ; 12   ; 14.08   ; 3350   ; 26500   ; 22100   ; 9120     ; 48.8242 ; 44.6723    
2013-05-09; 16.3   ; 15   ; 12   ; 14.05   ; 2720   ; 22600   ; 19140   ; 6100     ; 48.8242 ; 44.6723    
2013-05-10; 16.3   ; 15   ; 12   ; 14.43   ; 2310   ; 23130   ; 19000   ; 6160     ; 48.8242 ; 44.6723    
2013-05-11; 16.3   ; 15   ; 12   ; 14.3   ; 2040   ; 24398   ; 19010   ; 5670     ; 48.8242 ; 44.6723    
2013-05-12; 16.3   ; 15   ; 12   ; 14.46   ; 1620   ; 22300   ; 19000   ; 5700     ; 48.8242 ; 44.6723    
2013-05-13; 16.3   ; 15   ; 12   ; 14.85   ; 1230   ; 20683   ; 19150   ; 5750     ; 48.8242 ; 44.6723    
2013-05-14; 16.3   ; 15   ; 12   ; 14.91   ; 1140   ; 20500   ; 19140   ; 5790     ; 48.8242 ; 44.6723    
2013-05-15; 16.3   ; 15   ; 12   ; 14.96   ; 1200   ; 19266   ; 19170   ; 5770     ; 48.8242 ; 44.6723    
2013-05-16; 16.3   ; 15   ; 12   ; 14.9   ; 1142   ; 19660   ; 18990   ; 5660     ; 48.8242 ; 44.6723    
2013-05-17; 16.3   ; 15   ; 12   ; 14.91   ; 1040   ; 20150   ; 19020   ; 5570     ; 48.8242 ; 44.6723    
2013-05-18; 16.3   ; 15   ; 12   ; 14.9   ; 1230   ; 18000   ; 18890   ; 5510     ; 48.8242 ; 44.6723    
2013-05-19; 16.3   ; 15   ; 12   ; 14.57   ; 1530   ; 17800   ; 18840   ; 5520     ; 48.8242 ; 44.6723    
2013-05-20; 16.3   ; 15   ; 12   ; 14.73   ; 1950   ; 17099   ; 18990   ; 5490     ; 48.8242 ; 44.6723    
2013-05-21; 16.3   ; 15   ; 12   ; 14.55   ; 2550   ; 18874   ; 18850   ; 5340     ; 48.8242 ; 44.6723    
2013-05-22; 16.3   ; 15   ; 12   ; 14.6   ; 2070   ; 18350   ; 17240   ; 3760     ; 48.8242 ; 44.6723    
2013-05-23; 16.3   ; 15   ; 12   ; 14.65   ; 2130   ; 18658   ; 17100   ; 3670     ; 48.8242 ; 44.6723    
2013-05-24; 16.3   ; 15   ; 12   ; 14.69   ; 1890   ; 20488   ; 17150   ; 3680     ; 48.8242 ; 44.6723    
2013-05-25; 16.3   ; 15   ; 12   ; 14.74   ; 1828   ; 20600   ; 17100   ; 3640     ; 48.8242 ; 44.6723    
2013-05-26; 16.3   ; 15   ; 12   ; 14.76   ; 1680   ; 20600   ; 17260   ; 3800     ; 48.8242 ; 44.6723    
2013-05-27; 16.3   ; 15   ; 12   ; 14.82   ; 1410   ; 20303   ; 17290   ; 3800     ; 48.8242 ; 44.6723    
2013-05-28; 16.3   ; 15   ; 12   ; 14.87   ; 1350   ; 19200   ; 17230   ; 3820     ; 48.8242 ; 44.6723    
2013-05-29; 16.3   ; 15   ; 12   ; 14.93   ; 1230   ; 20011   ; 17230   ; 3830     ; 48.8242 ; 44.6723    
2013-05-30; 16.3   ; 15   ; 12   ; 14.99   ; 970   ; 19730   ; 17400   ; 4010     ; 48.8242 ; 44.6723    
2013-05-31; 16.3   ; 15   ; 12   ; 15.07   ; 880   ; 18776   ; 17260   ; 4300     ; 48.8242 ; 44.6723    
2013-06-01; 16.3   ; 15   ; 12   ; 15.04   ; 760   ; 19400   ; 18500   ; 5730     ; 48.8242 ; 44.6723    
2013-06-02; 16.3   ; 15   ; 12   ; 15.06   ; 674   ; 19400   ; 18400   ; 4910     ; 48.8242 ; 44.6723    
2013-06-03; 16.3   ; 15   ; 12   ; 15.17   ; 400   ; 20221   ; 18320   ; 5100     ; 48.8242 ; 44.6723    
2013-06-04; 16.3   ; 15   ; 12   ; 15.1   ; 700   ; 20133   ; 18500   ; 5790     ; 48.8242 ; 44.6723    
2013-06-05; 16.3   ; 15   ; 12   ; 15.08   ; 850   ; 19584   ; 18420   ; 5730     ; 48.8242 ; 44.6723    
2013-06-06; 16.3   ; 15   ; 12   ; 15.11   ; 670   ; 17920   ; 18470   ; 4940     ; 48.8242 ; 44.6723    
2013-06-07; 16.3   ; 15   ; 12   ; 15.09   ; -30729   ; 17254   ; 18060   ; 4760     ; 48.8242 ; 44.6723    
2013-06-08; 16.3   ; 15   ; 12   ; 15.02   ; -30668   ; 17300   ; 18130   ; 4670     ; 48.8242 ; 44.6723    
2013-06-09; 16.3   ; 15   ; 12   ; 15.02   ; -30489   ; 17720   ; 17570   ; 4360     ; 48.8242 ; 44.6723    
2013-06-10; 16.3   ; 15   ; 12   ; 15.08   ; -30639   ; 15496   ; 16650   ; 3220     ; 48.8242 ; 44.6723    
2013-06-11; 16.3   ; 15   ; 12   ; 15.12   ; -30849   ; 15495   ; 15570   ; 2390     ; 48.8242 ; 44.6723    
2013-06-12; 16.3   ; 15   ; 12   ; 15.12   ; -30849   ; 15495   ; 15570   ; 2390     ; 48.8242 ; 44.6723    
2013-06-13; 16.3   ; 15   ; 12   ; 15.03   ; -30729   ; 8503   ; 13780   ; 950     ; 48.8242 ; 44.6723    
2013-06-14; 16.3   ; 15   ; 12   ; 15.07   ; -250   ; 9900   ; 12420   ; 0     ; 48.8242 ; 44.6723    
2013-06-15; 16.3   ; 15   ; 12   ; 14.81   ; -120   ; 9900   ; 11400   ; 580     ; 48.8242 ; 44.6723    
2013-06-16; 16.3   ; 15   ; 12   ; 14.76   ; 27   ; 8800   ; 10500   ; 0     ; 48.8242 ; 44.6723    
2013-06-17; 16.3   ; 15   ; 12   ; 14.9   ; 280   ; 8300   ; 10370   ; 0     ; 48.8242 ; 44.6723    
2013-06-18; 16.3   ; 15   ; 12   ; 14.87   ; 387   ; 9163   ; 9810   ; 0     ; 48.8242 ; 44.6723    
2013-06-19; 16.3   ; 15   ; 12   ; 14.96   ; 99   ; 8663   ; 9540   ; 0     ; 48.8242 ; 44.6723    
2013-06-20; 16.3   ; 15   ; 12   ; 14.85   ; 447   ; 8449   ; 8720   ; 0     ; 48.8242 ; 44.6723    
2013-06-21; 16.3   ; 15   ; 12   ; 14.74   ; 755   ; 8600   ; 8540   ; 0     ; 48.8242 ; 44.6723    
2013-06-22; 16.3   ; 15   ; 12   ; 14.63   ; 1083   ; 9300   ; 7540   ; 0     ; 48.8242 ; 44.6723    
2013-06-23; 16.3   ; 15   ; 12   ; 14.86   ; 417   ; 9000   ; 7500   ; 0     ; 48.8242 ; 44.6723    
2013-06-24; 16.3   ; 15   ; 12   ; 14.8   ; 576   ; 8383   ; 7380   ; 0     ; 48.8242 ; 44.6723    
2013-06-25; 16.3   ; 15   ; 12   ; 14.89   ; 308   ; 9406   ; 7650   ; 0     ; 48.8242 ; 44.6723    
2013-06-26; 16.3   ; 15   ; 12   ; 14.96   ; 99   ; 10232   ; 7730   ; 0     ; 48.8242 ; 44.6723    
2013-06-27; 16.3   ; 15   ; 12   ; 15.05   ; -183   ; 9506   ; 7760   ; 0     ; 48.8242 ; 44.6723    
2013-06-28; 16.3   ; 15   ; 12   ; 15.09   ; -293   ; 7812   ; 7670   ; 0     ; 48.8242 ; 44.6723    
2013-06-29; 16.3   ; 15   ; 12   ; 15.07   ; -228   ; 7466   ; 7670   ; 0     ; 48.8242 ; 44.6723    
2013-06-30; 16.3   ; 15   ; 12   ; 14.98   ; 20   ; 7293   ; 7713   ; 0     ; 48.8242 ; 44.6723    
2013-07-01; 16.3   ; 15   ; 12   ; 15.09   ; -293   ; 6810   ; 7713   ; 0     ; 48.8242 ; 44.6723    
2013-07-02; 16.3   ; 15   ; 12   ; 15.02   ; -65   ; 6931   ; 7830   ; 0     ; 48.8242 ; 44.6723    
2013-07-03; 16.3   ; 15   ; 12   ; 14.85   ; -19   ; 7400   ; 7500   ; 0     ; 48.8242 ; 44.6723    
2013-07-04; 16.3   ; 15   ; 12   ; 14.98   ; 60   ; 7000   ; 7730   ; 0     ; 48.8242 ; 44.6723    
2013-07-05; 16.3   ; 15   ; 12   ; 15.02   ; -65   ; 6799   ; 6700   ; 0     ; 48.8242 ; 44.6723    
2013-07-06; 16.3   ; 15   ; 12   ; 14.97   ; 89   ; 6600   ; 6200   ; 0     ; 48.8242 ; 44.6723    
2013-07-07; 16.3   ; 15   ; 12   ; 14.89   ; 328   ; 6600   ; 6200   ; 0     ; 48.8242 ; 44.6723    
2013-07-08; 16.3   ; 15   ; 12   ; 14.95   ; 396   ; 5779   ; 5110   ; 0     ; 48.8242 ; 44.6723    
2013-07-09; 16.3   ; 15   ; 12   ; 14.92   ; 238   ; 6527   ; 6110   ; 0     ; 48.8242 ; 44.6723    
2013-07-10; 16.3   ; 15   ; 12   ; 14.96   ; 119   ; 5943   ; 5930   ; 0     ; 48.8242 ; 44.6723    
2013-07-11; 16.3   ; 15   ; 12   ; 14.92   ; 238   ; 6022   ; 6130   ; 0     ; 48.8242 ; 44.6723    
2013-07-12; 16.3   ; 15   ; 12   ; 14.92   ; 238   ; 6081   ; 5430   ; 0     ; 48.8242 ; 44.6723    
2013-07-13; 16.3   ; 15   ; 12   ; 14.91   ; 268   ; 5300   ; 5400   ; 0     ; 48.8242 ; 44.6723    
2013-07-14; 16.3   ; 15   ; 12   ; 14.9   ; 298   ; 4100   ; 5400   ; 0     ; 48.8242 ; 44.6723    
2013-07-15; 16.3   ; 15   ; 12   ; 14.9   ; 298   ; 4113   ; 5090   ; 0     ; 48.8242 ; 44.6723    
2013-07-16; 16.3   ; 15   ; 12   ; 14.88   ; 358   ; 4563   ; 5340   ; 0     ; 48.8242 ; 44.6723    
2013-07-17; 16.3   ; 15   ; 12   ; 14.8   ; 596   ; 4572   ; 5330   ; 0     ; 48.8242 ; 44.6723    
2013-07-18; 16.3   ; 15   ; 12   ; 14.78   ; 656   ; 5400   ; 5390   ; 0     ; 48.8242 ; 44.6723    
2013-07-19; 16.3   ; 15   ; 12   ; 14.82   ; 536   ; 5484   ; 5340   ; 0     ; 48.8242 ; 44.6723    
2013-07-20; 16.3   ; 15   ; 12   ; 14.64   ; 1073   ; 5768   ; 5200   ; 0     ; 48.8242 ; 44.6723    
2013-07-21; 16.3   ; 15   ; 12   ; 14.7   ; 894   ; 5660   ; 5200   ; 0     ; 48.8242 ; 44.6723    
2013-07-22; 16.3   ; 15   ; 12   ; 14.68   ; 954   ; 4457   ; 4900   ; 0     ; 48.8242 ; 44.6723    
2013-07-23; 16.3   ; 15   ; 12   ; 14.66   ; 1013   ; 6343   ; 5340   ; 0     ; 48.8242 ; 44.6723    
2013-07-24; 16.3   ; 15   ; 12   ; 14.69   ; 904   ; 6492   ; 5240   ; 0     ; 48.8242 ; 44.6723    
2013-07-25; 16.3   ; 15   ; 12   ; 14.72   ; 834   ; 5677   ; 5260   ; 0     ; 48.8242 ; 44.6723    
2013-07-26; 16.3   ; 15   ; 12   ; 14.79   ; 606   ; 5642   ; 5260   ; 0     ; 48.8242 ; 44.6723    
2013-07-27; 16.3   ; 15   ; 12   ; 14.71   ; 844   ; 5642   ; 5200   ; 0     ; 48.8242 ; 44.6723    
2013-07-28; 16.3   ; 15   ; 12   ; 14.72   ; 814   ; 5642   ; 5200   ; 0     ; 48.8242 ; 44.6723    
2013-07-29; 16.3   ; 15   ; 12   ; 14.75   ; 725   ; 5203   ; 4950   ; 0     ; 48.8242 ; 44.6723    
2013-07-30; 16.3   ; 15   ; 12   ; 14.76   ; 715   ; 5603   ; 5350   ; 0     ; 48.8242 ; 44.6723    
2013-07-31; 16.3   ; 15   ; 12   ; 14.78   ; 656   ; 4366   ; 5270   ; 0     ; 48.8242 ; 44.6723    
2013-08-01; 16.3   ; 15   ; 12   ; 14.77   ; 685   ; 5971   ; 5400   ; 0     ; 48.8242 ; 44.6723    
2013-08-02; 16.3   ; 15   ; 12   ; 14.73   ; 805   ; 6722   ; 5260   ; 0     ; 48.8242 ; 44.6723    
2013-08-03; 16.3   ; 15   ; 12   ; 14.75   ; 745   ; 6300   ; 5200   ; 0     ; 48.8242 ; 44.6723    
2013-08-04; 16.3   ; 15   ; 12   ; 14.72   ; 834   ; 4500   ; 5200   ; 0     ; 48.8242 ; 44.6723    
2013-08-05; 16.3   ; 15   ; 12   ; 14.79   ; 626   ; 4087   ; 4880   ; 0     ; 48.8242 ; 44.6723    
2013-08-06; 16.3   ; 15   ; 12   ; 14.85   ; 447   ; 4991   ; 5240   ; 0     ; 48.8242 ; 44.6723    
2013-08-07; 16.3   ; 15   ; 12   ; 14.76   ; 715   ; 5039   ; 5470   ; 0     ; 48.8242 ; 44.6723    
2013-08-08; 16.3   ; 15   ; 12   ; 14.73   ; 805   ; 6800   ; 5390   ; 0     ; 48.8242 ; 44.6723    
2013-08-09; 16.3   ; 15   ; 12   ; 14.73   ; 805   ; 5500   ; 5310   ; 0     ; 48.8242 ; 44.6723    
2013-08-10; 16.3   ; 15   ; 12   ; 14.67   ; 983   ; 5910   ; 5400   ; 0     ; 48.8242 ; 44.6723    
2013-08-11; 16.3   ; 15   ; 12   ; 14.65   ; 1043   ; 4800   ; 5400   ; 0     ; 48.8242 ; 44.6723    
2013-08-12; 16.3   ; 15   ; 12   ; 14.69   ; 924   ; 4202   ; 5120   ; 0     ; 48.8242 ; 44.6723    
2013-08-13; 16.3   ; 15   ; 12   ; 14.73   ; 805   ; 5718   ; 4940   ; 0     ; 48.8242 ; 44.6723    
2013-08-14; 16.3   ; 15   ; 12   ; 14.68   ; 954   ; 4128   ; 5120   ; 0     ; 48.8242 ; 44.6723    
2013-08-15; 16.3   ; 15   ; 12   ; 14.69   ; 954   ; 4921   ; 5160   ; 0     ; 48.8242 ; 44.6723    
2013-08-16; 16.3   ; 15   ; 12   ; 14.64   ; 1073   ; 5923   ; 5150   ; 0     ; 48.8242 ; 44.6723    
2013-08-17; 16.3   ; 15   ; 12   ; 14.65   ; 1043   ; 6750   ; 5150   ; 0     ; 48.8242 ; 44.6723    
2013-08-18; 16.3   ; 15   ; 12   ; 14.88   ; 358   ; 5100   ; 5200   ; 0     ; 48.8242 ; 44.6723    
2013-08-19; 16.3   ; 15   ; 12   ; 14.62   ; 1132   ; 3098   ; 4870   ; 0     ; 48.8242 ; 44.6723    
2013-08-20; 16.3   ; 15   ; 12   ; 14.7   ; 894   ; 3078   ; 4700   ; 0     ; 48.8242 ; 44.6723    
2013-08-21; 16.3   ; 15   ; 12   ; 14.73   ; 805   ; 5312   ; 5180   ; 0     ; 48.8242 ; 44.6723    
2013-08-22; 16.3   ; 15   ; 12   ; 14.65   ; 1043   ; 5171   ; 5220   ; 0     ; 48.8242 ; 44.6723    
2013-08-23; 16.3   ; 15   ; 12   ; 14.66   ; 1013   ; 5224   ; 5270   ; 0     ; 48.8242 ; 44.6723    
2013-08-24; 16.3   ; 15   ; 12   ; 14.66   ; 1013   ; 5224   ; 5270   ; 0     ; 48.8242 ; 44.6723    
2013-08-25; 16.3   ; 15   ; 12   ; 14.58   ; 1252   ; 5000   ; 5270   ; 0     ; 48.8242 ; 44.6723    
2013-08-26; 16.3   ; 15   ; 12   ; 14.6   ; 1192   ; 4700   ; 5140   ; 0     ; 48.8242 ; 44.6723    
2013-08-27; 16.3   ; 15   ; 12   ; 14.56   ; 1311   ; 6141   ; 5290   ; 0     ; 48.8242 ; 44.6723    
2013-08-28; 16.3   ; 15   ; 12   ; 14.6   ; 1192   ; 6302   ; 5120   ; 0     ; 48.8242 ; 44.6723    
2013-08-29; 16.3   ; 15   ; 12   ; 14.55   ; 1341   ; 6240   ; 5020   ; 0     ; 48.8242 ; 44.6723    
2013-08-30; 16.3   ; 15   ; 12   ; 14.57   ; 1281   ; 6328   ; 5070   ; 0     ; 48.8242 ; 44.6723    
2013-08-31; 16.3   ; 15   ; 12   ; 14.58   ; 1252   ; 6201   ; 5100   ; 0     ; 48.8242 ; 44.6723    
2013-09-01; 16.3   ; 15   ; 12   ; 14.56   ; 1311   ; 5900   ; 5100   ; 0     ; 48.8242 ; 44.6723    
2013-09-02; 16.3   ; 15   ; 12   ; 14.61   ; 1162   ; 5528   ; 4870   ; 0     ; 48.8242 ; 44.6723    
2013-09-03; 16.3   ; 15   ; 12   ; 14.66   ; 1013   ; 6028   ; 5040   ; 0     ; 48.8242 ; 44.6723    
2013-09-04; 16.3   ; 15   ; 12   ; 14.63   ; 1103   ; 6528   ; 5120   ; 0     ; 48.8242 ; 44.6723    
2013-09-05; 16.3   ; 15   ; 12   ; 14.73   ; 805   ; 6022   ; 5040   ; 0     ; 48.8242 ; 44.6723    
2013-09-06; 16.3   ; 15   ; 12   ; 14.67   ; 983   ; 5260   ; 5230   ; 0     ; 48.8242 ; 44.6723    
2013-09-07; 16.3   ; 15   ; 12   ; 14.62   ; 1132   ; 5260   ; 5230   ; 0     ; 48.8242 ; 44.6723    
2013-09-08; 16.3   ; 15   ; 12   ; 14.64   ; 1073   ; 5000   ; 5100   ; 0     ; 48.8242 ; 44.6723    
2013-09-09; 16.3   ; 15   ; 12   ; 14.69   ; 924   ; 4579   ; 5010   ; 0     ; 48.8242 ; 44.6723    
2013-09-10; 16.3   ; 15   ; 12   ; 14.75   ; 745   ; 5600   ; 4990   ; 0     ; 48.8242 ; 44.6723    
2013-09-11; 16.3   ; 15   ; 12   ; 14.66   ; 1013   ; 5779   ; 5060   ; 0     ; 48.8242 ; 44.6723    
2013-09-12; 16.3   ; 15   ; 12   ; 14.78   ; 656   ;nan;nan;nan; 48.8242 ; 44.6723    
2013-09-13; 16.3   ; 15   ; 12   ; 14.75   ; 745   ; 6501   ; 5000   ; 0     ; 48.8242 ; 44.6723    
2013-09-14; 16.3   ; 15   ; 12   ; 14.78   ; 656   ; 5912   ; 5000   ; 0     ; 48.8242 ; 44.6723    
2013-09-15; 16.3   ; 15   ; 12   ; 14.78   ; 656   ; 4900   ; 5000   ; 0     ; 48.8242 ; 44.6723    
2013-09-16; 16.3   ; 15   ; 12   ; 14.8   ; 596   ; 4053   ; 4810   ; 0     ; 48.8242 ; 44.6723    
2013-09-17; 16.3   ; 15   ; 12   ; 14.83   ; 507   ; 5732   ; 4930   ; 0     ; 48.8242 ; 44.6723    
2013-09-18; 16.3   ; 15   ; 12   ; 14.96   ; 119   ; 5105   ; 5020   ; 0     ; 48.8242 ; 44.6723    
2013-09-19; 16.3   ; 15   ; 12   ; 14.91   ; 268   ; 5321   ; 5150   ; 0     ; 48.8242 ; 44.6723    
2013-09-20; 16.3   ; 15   ; 12   ; 14.77   ; 685   ; 4843   ; 4910   ; 0     ; 48.8242 ; 44.6723    
2013-09-21; 16.3   ; 15   ; 12   ; 14.71   ; 864   ; 4700   ; 5000   ; 0     ; 48.8242 ; 44.6723    
2013-09-22; 16.3   ; 15   ; 12   ; 14.69   ; 924   ; 4022   ; 5000   ; 0     ; 48.8242 ; 44.6723    
2013-09-23; 16.3   ; 15   ; 12   ; 14.66   ; 1013   ; 4022   ; 4800   ; 0     ; 48.8242 ; 44.6723    
2013-09-24; 16.3   ; 15   ; 12   ; 14.38   ; 1848   ; 4692   ; 4990   ; 0     ; 48.8242 ; 44.6723    
2013-09-25; 16.3   ; 15   ; 12   ; 14.47   ; 1579   ; 5889   ; 5030   ; 0     ; 48.8242 ; 44.6723    
2013-09-26; 16.3   ; 15   ; 12   ; 14.66   ; 1013   ; 5522   ; 5080   ; 0     ; 48.8242 ; 44.6723    
2013-09-27; 16.3   ; 15   ; 12   ; 14.64   ; 1073   ; 5570   ; 4960   ; 0     ; 48.8242 ; 44.6723    
2013-09-28; 16.3   ; 15   ; 12   ; 14.35   ; 1937   ; 5460   ; 5010   ; 0     ; 48.8242 ; 44.6723    
2013-09-29; 16.3   ; 15   ; 12   ; 14.65   ; 1043   ; 4221   ; 5000   ; 0     ; 48.8242 ; 44.6723    
2013-09-30; 16.3   ; 15   ; 12   ; 14.72   ; 834   ; 3899   ; 4810   ; 0     ; 48.8242 ; 44.6723    
2013-10-01; 16.3   ; 15   ; 12   ; 14.7   ; 894   ; 5455   ; 4890   ; 0     ; 48.8242 ; 44.6723    
2013-10-02; 16.3   ; 15   ; 12   ; 14.8   ; 596   ; 5901   ; 4940   ; 0     ; 48.8242 ; 44.6723    
2013-10-03; 16.3   ; 15   ; 12   ; 15.06   ; -196   ; 5459   ; 4850   ; 0     ; 48.8242 ; 44.6723    
2013-10-04; 16.3   ; 15   ; 12   ; 14.95   ; 149   ; 5288   ; 4890   ; 0     ; 48.8242 ; 44.6723    
2013-10-05; 16.3   ; 15   ; 12   ; 14.8   ; 596   ; 5600   ; 4900   ; 0     ; 48.8242 ; 44.6723    
2013-10-06; 16.3   ; 15   ; 12   ; 14.69   ; 924   ; 5600   ; 5000   ; 0     ; 48.8242 ; 44.6723    
2013-10-07; 16.3   ; 15   ; 12   ; 14.72   ; 834   ; 5202   ; 5090   ; 0     ; 48.8242 ; 44.6723    
2013-10-08; 16.3   ; 15   ; 12   ; 14.64   ; 1073   ; 6015   ; 5450   ; 0     ; 48.8242 ; 44.6723    
2013-10-09; 16.3   ; 15   ; 12   ; 14.69   ; 924   ; 5909   ; 5270   ; 0     ; 48.8242 ; 44.6723    
2013-10-10; 16.3   ; 15   ; 12   ; 14.71   ; 864   ; 6245   ; 5340   ; 0     ; 48.8242 ; 44.6723    
2013-10-11; 16.3   ; 15   ; 12   ; 14.83   ; 507   ; 6299   ; 5290   ; 0     ; 48.8242 ; 44.6723    
2013-10-12; 16.3   ; 15   ; 12   ; 14.75   ; 745   ; 6299   ; 5300   ; 0     ; 48.8242 ; 44.6723    
2013-10-13; 16.3   ; 15   ; 12   ; 14.88   ; 358   ; 4697   ; 5300   ; 0     ; 48.8242 ; 44.6723    
2013-10-14; 16.3   ; 15   ; 12   ; 14.7   ; 894   ;nan;nan;nan; 48.8242 ; 44.6723    
2013-10-15; 16.3   ; 15   ; 12   ; 14.77   ; 685   ; 5329   ; 5460   ; 0     ; 48.8242 ; 44.6723    
2013-10-16; 16.3   ; 15   ; 12   ; 14.69   ; 924   ; 5923   ; 5000   ; 0     ; 48.8242 ; 44.6723    
2013-10-17; 16.3   ; 15   ; 12   ; 14.72   ; 834   ; 6305   ; 4980   ; 0     ; 48.8242 ; 44.6723    
2013-10-18; 16.3   ; 15   ; 12   ; 14.8   ; 596   ; 6400   ; 5600   ; 0     ; 48.8242 ; 44.6723    
2013-10-19; 16.3   ; 15   ; 12   ; 14.91   ; 268   ; 5800   ; 5600   ; 0     ; 48.8242 ; 44.6723    
2013-10-20; 16.3   ; 15   ; 12   ; 15.07   ; -228   ; 4500   ; 5400   ; 0     ; 48.8242 ; 44.6723    
2013-10-21; 16.3   ; 15   ; 12   ; 14.68   ; 954   ; 4500   ; 5400   ; 0     ; 48.8242 ; 44.6723    
2013-10-22; 16.3   ; 15   ; 12   ; 14.74   ; 775   ; 5435   ; 5480   ; 0     ; 48.8242 ; 44.6723    
2013-10-23; 16.3   ; 15   ; 12   ; 15.07   ; -228   ; 5700   ; 5480   ; 0     ; 48.8242 ; 44.6723    
2013-10-24; 16.3   ; 15   ; 12   ; 14.75   ; 745   ; 5871   ; 5410   ; 0     ; 48.8242 ; 44.6723    
2013-10-25; 16.3   ; 15   ; 12   ; 14.7   ; 894   ; 5823   ; 5560   ; 0     ; 48.8242 ; 44.6723    
2013-10-26; 16.3   ; 15   ; 12   ; 14.69   ; 924   ; 5803   ; 5500   ; 0     ; 48.8242 ; 44.6723    
2013-10-27; 16.3   ; 15   ; 12   ; 14.65   ; 1043   ; 5820   ; 5300   ; 0     ; 48.8242 ; 44.6723    
2013-10-28; 16.3   ; 15   ; 12   ; 14.75   ; 745   ; 5103   ; 5020   ; 0     ; 48.8242 ; 44.6723    
2013-10-29; 16.3   ; 15   ; 12   ; 14.75   ; 745   ; 6179   ; 5220   ; 0     ; 48.8242 ; 44.6723    
2013-10-30; 16.3   ; 15   ; 12   ; 14.8   ; 596   ; 5400   ; 5580   ; 0     ; 48.8242 ; 44.6723    
2013-10-31; 16.3   ; 15   ; 12   ; 14.75   ; 745   ; 5598   ; 5640   ; 0     ; 48.8242 ; 44.6723    
2013-11-01; 16.3   ; 15   ; 12   ; 14.71   ; 864   ; 3815   ; 5560   ; 0     ; 48.8242 ; 44.6723    
2013-11-02; 16.3   ; 15   ; 12   ; 14.66   ; 1013   ; 3815   ; 5600   ; 0     ; 48.8242 ; 44.6723    
2013-11-03; 16.3   ; 15   ; 12   ; 14.6   ; 1192   ; 5500   ; 5700   ; 0     ; 48.8242 ; 44.6723    
