date;FPU;NPU;UMO;level;free_volume;income;discharge;slipway_discharge ; lat ; lon
2013-04-15; 31.4   ; 28   ; 27   ; 27.88   ; 220   ; 12584   ; 10800   ; 0 ; 52.0448 ; 47.7552    
2013-04-16; 31.4   ; 28   ; 27   ; 27.82   ; 320   ; 12882   ; 11417   ; 0     ; 52.0448 ; 47.7552    
2013-04-17; 31.4   ; 28   ; 27   ; 27.79   ; -1420   ; 13713   ; 13391   ; 0     ; 52.0448 ; 47.7552    
2013-04-18; 31.4   ; 28   ; 27   ; 27.85   ; 270   ; 16617   ; 13715   ; 0     ; 52.0448 ; 47.7552    
2013-04-19; 31.4   ; 28   ; 27   ; 28   ; 0   ; 17765   ; 13537   ; 0     ; 52.0448 ; 47.7552    
2013-04-20; 31.4   ; 28   ; 27   ; 28   ; 0   ; 19435   ; 14218   ; 862     ; 52.0448 ; 47.7552    
2013-04-21; 31.4   ; 28   ; 27   ; 27.96   ; 0   ; 20423   ; 18187   ; 4156     ; 52.0448 ; 47.7552    
2013-04-22; 31.4   ; 28   ; 27   ; 28   ; 20   ; 23209   ; 19517   ; 5180     ; 52.0448 ; 47.7552    
2013-04-23; 31.4   ; 28   ; 27   ; 27.98   ; 40   ; 26792   ; 21438   ; 7446     ; 52.0448 ; 47.7552    
2013-04-24; 31.4   ; 28   ; 27   ; 27.91   ; 72.1   ; 27665   ; 22614   ; 10021     ; 52.0448 ; 47.7552    
2013-04-25; 31.4   ; 28   ; 27   ; 27.83   ; 310   ; 27267   ; 24282   ; 12527     ; 52.0448 ; 47.7552    
2013-04-26; 31.4   ; 28   ; 27   ; 27.69   ; 560   ; 27947   ; 26492   ; 13844     ; 52.0448 ; 47.7552    
2013-04-27; 31.4   ; 28   ; 27   ; 27.62   ; 560   ; 28535   ; 27001   ; 14191     ; 52.0448 ; 47.7552    
2013-04-28; 31.4   ; 28   ; 27   ; 27.64   ; 340   ; 28510   ; 25966   ; 13394     ; 52.0448 ; 47.7552    
2013-04-29; 31.4   ; 28   ; 27   ; 27.76   ; 430   ; 28514   ; 25696   ; 14092     ; 52.0448 ; 47.7552    
2013-04-30; 31.4   ; 28   ; 27   ; 27.9   ; 180   ; 28352   ; 26613   ; 15259     ; 52.0448 ; 47.7552    
2013-05-01; 31.4   ; 28   ; 27   ; 27.66   ; 199   ; 28088   ; 27871   ; 14715     ; 52.0448 ; 47.7552    
2013-05-02; 31.4   ; 28   ; 27   ; 27.8   ; 269   ; 26624   ; 27430   ; 14061     ; 52.0448 ; 47.7552    
2013-05-03; 31.4   ; 28   ; 27   ; 27.8   ; 284   ; 26820   ; 26990   ; 14030     ; 52.0448 ; 47.7552    
2013-05-04; 31.4   ; 28   ; 27   ; 27.8   ; 284   ; 26800   ; 26942   ; 14298     ; 52.0448 ; 47.7552    
2013-05-05; 31.4   ; 28   ; 27   ; 27.8   ; 213   ; 26659   ; 25834   ; 13796     ; 52.0448 ; 47.7552    
2013-05-06; 31.4   ; 28   ; 27   ; 27.75   ; 1450   ; 26177   ; 27414   ; 14478     ; 52.0448 ; 47.7552    
2013-05-07; 31.4   ; 28   ; 27   ; 27.74   ; 470   ; 22474   ; 25905   ; 12240     ; 52.0448 ; 47.7552    
2013-05-08; 31.4   ; 28   ; 27   ; 27.7   ; 520   ; 22638   ; 26324   ; 13293     ; 52.0448 ; 47.7552    
2013-05-09; 31.4   ; 28   ; 27   ; 27.81   ; 494   ; 22806   ; 22494   ; 10298     ; 52.0448 ; 47.7552    
2013-05-10; 31.4   ; 28   ; 27   ; 27.81   ; 340   ; 22274   ; 23083   ; 11460     ; 52.0448 ; 47.7552    
2013-05-11; 31.4   ; 28   ; 27   ; 27.71   ; 519   ; 22232   ; 24298   ; 11672     ; 52.0448 ; 47.7552    
2013-05-12; 31.4   ; 28   ; 27   ; 27.79   ; 901   ; 17762   ; 22181   ; 9170     ; 52.0448 ; 47.7552    
2013-05-13; 31.4   ; 28   ; 27   ; 27.79   ; 380   ; 17627   ; 20648   ; 8620     ; 52.0448 ; 47.7552    
2013-05-14; 31.4   ; 28   ; 27   ; 27.8   ; 380   ; 17740   ; 20292   ; 7928     ; 52.0448 ; 47.7552    
2013-05-15; 31.4   ; 28   ; 27   ; 27.81   ; 340   ; 17716   ; 19232   ; 6577     ; 52.0448 ; 47.7552    
2013-05-16; 31.4   ; 28   ; 27   ; 27.72   ; 516   ; 17746   ; 19779   ; 6436     ; 52.0448 ; 47.7552    
2013-05-17; 31.4   ; 28   ; 27   ; 27.6   ; 720   ; 17771   ; 20117   ; 5686     ; 52.0448 ; 47.7552    
2013-05-18; 31.4   ; 28   ; 27   ; 27.83   ; 752   ; 17579   ; 17945   ; 3475     ; 52.0448 ; 47.7552    
2013-05-19; 31.4   ; 28   ; 27   ; 27.97   ; 615   ; 17763   ; 16171   ; 3028     ; 52.0448 ; 47.7552    
2013-05-20; 31.4   ; 28   ; 27   ; 27.96   ; 620   ; 18176   ; 17069   ; 4468     ; 52.0448 ; 47.7552    
2013-05-21; 31.4   ; 28   ; 27   ; 27.91   ; 160   ; 18461   ; 18844   ; 4921     ; 52.0448 ; 47.7552    
2013-05-22; 31.4   ; 28   ; 27   ; 27.96   ; 90   ; 19686   ; 18282   ; 4050     ; 52.0448 ; 47.7552    
2013-05-23; 31.4   ; 28   ; 27   ; 28.01   ; -20   ; 21973   ; 18628   ; 4074     ; 52.0448 ; 47.7552    
2013-05-24; 31.4   ; 28   ; 27   ; 28.01   ; -20   ; 22266   ; 20488   ; 6511     ; 52.0448 ; 47.7552    
2013-05-25; 31.4   ; 28   ; 27   ; 28.1   ; -23   ; 20607   ; 20576   ; 6606     ; 52.0448 ; 47.7552    
2013-05-26; 31.4   ; 28   ; 27   ; 28.17   ; 41   ; 19215   ; 19955   ; 6371     ; 52.0448 ; 47.7552    
2013-05-27; 31.4   ; 28   ; 27   ; 28.12   ; -230   ; 19689   ; 20273   ; 5684     ; 52.0448 ; 47.7552    
2013-05-28; 31.4   ; 28   ; 27   ; 28.24   ; -370   ; 19106   ; 19213   ; 4677     ; 52.0448 ; 47.7552    
2013-05-29; 31.4   ; 28   ; 27   ; 28.1   ; -190   ; 19313   ; 19981   ; 5483     ; 52.0448 ; 47.7552    
2013-05-30; 31.4   ; 28   ; 27   ; 28.1   ; -190   ; 20138   ; 19700   ; 5058     ; 52.0448 ; 47.7552    
2013-05-31; 31.4   ; 28   ; 27   ; 28.24   ; -450   ; 19793   ; 18746   ; 4053     ; 52.0448 ; 47.7552    
2013-06-01; 31.4   ; 28   ; 27   ; 28.2   ; -526   ; 20194   ; 19317   ; 4813     ; 52.0448 ; 47.7552    
2013-06-02; 31.4   ; 28   ; 27   ; 28.2   ; -526   ; 19630   ; 19317   ; 5829     ; 52.0448 ; 47.7552    
2013-06-03; 31.4   ; 28   ; 27   ; 28.21   ; -390   ; 19391   ; 20201   ; 5607     ; 52.0448 ; 47.7552    
2013-06-04; 31.4   ; 28   ; 27   ; 28.14   ; -260   ; 18825   ; 20113   ; 5528     ; 52.0448 ; 47.7552    
2013-06-05; 31.4   ; 28   ; 27   ; 28.02   ; -40   ; 17413   ; 19564   ; 4995     ; 52.0448 ; 47.7552    
2013-06-06; 31.4   ; 28   ; 27   ; 28.21   ; -390   ; 17243   ; 17901   ; 3300     ; 52.0448 ; 47.7552    
2013-06-07; 31.4   ; 28   ; 27   ; 28.29   ; -550   ; 17011   ; 17234   ; 2723     ; 52.0448 ; 47.7552    
2013-06-08; 31.4   ; 28   ; 27   ; 28.2   ; -191   ; 14391   ; 18555   ; 3720     ; 52.0448 ; 47.7552    
2013-06-09; 31.4   ; 28   ; 27   ; 28.16   ; 290   ; 12155   ; 17720   ; 3519     ; 52.0448 ; 47.7552    
2013-06-10; 31.4   ; 28   ; 27   ; 27.94   ; 110   ; 11165   ; 15476   ; 1151     ; 52.0448 ; 47.7552    
2013-06-11; 31.4   ; 28   ; 27   ; 28.08   ; -150   ; 10564   ; 15475   ; 166     ; 52.0448 ; 47.7552    
2013-06-12; 31.4   ; 28   ; 27   ; 28.08   ; -150   ; 10564   ; 15475   ; 166     ; 52.0448 ; 47.7552    
2013-06-13; 31.4   ; 28   ; 27   ; 28.21   ; -390   ; 8605   ; 8483   ; 0     ; 52.0448 ; 47.7552    
2013-06-14; 31.4   ; 28   ; 27   ; 28.14   ; -260   ; 8776   ; 9868   ; 0     ; 52.0448 ; 47.7552    
2013-06-15; 31.4   ; 28   ; 27   ; 28.14   ; -229   ; 9544   ; 9898   ; 0     ; 52.0448 ; 47.7552    
2013-06-16; 31.4   ; 28   ; 27   ; 28.16   ; -239   ; 8903   ; 8784   ; 0     ; 52.0448 ; 47.7552    
2013-06-17; 31.4   ; 28   ; 27   ; 28.17   ; -320   ; 8977   ; 8198   ; 0     ; 52.0448 ; 47.7552    
2013-06-18; 31.4   ; 28   ; 27   ; 28.1   ; -188   ; 8707   ; 9143   ; 0     ; 52.0448 ; 47.7552    
2013-06-19; 31.4   ; 28   ; 27   ; 28.25   ; -470   ; 8248   ; 8643   ; 0     ; 52.0448 ; 47.7552    
2013-06-20; 31.4   ; 28   ; 27   ; 28.21   ; -394   ; 8132   ; 8349   ; 0     ; 52.0448 ; 47.7552    
2013-06-21; 31.4   ; 28   ; 27   ; 28.18   ; -338   ; 8395   ; 8557   ; 0     ; 52.0448 ; 47.7552    
2013-06-22; 31.4   ; 28   ; 27   ; 28.08   ; -150   ; 8738   ; 9805   ; 0     ; 52.0448 ; 47.7552    
2013-06-23; 31.4   ; 28   ; 27   ; 28.14   ; -263   ; 7954   ; 8597   ; 0     ; 52.0448 ; 47.7552    
2013-06-24; 31.4   ; 28   ; 27   ; 28.13   ; -244   ; 7664   ; 8363   ; 0     ; 52.0448 ; 47.7552    
2013-06-25; 31.4   ; 28   ; 27   ; 28.01   ; -19   ; 7930   ; 9386   ; 0     ; 52.0448 ; 47.7552    
2013-06-26; 31.4   ; 28   ; 27   ; 27.93   ; 126   ; 7920   ; 10212   ; 0     ; 52.0448 ; 47.7552    
2013-06-27; 31.4   ; 28   ; 27   ; 27.84   ; 288   ; 7833   ; 9486   ; 0     ; 52.0448 ; 47.7552    
2013-06-28; 31.4   ; 28   ; 27   ; 27.92   ; 144   ; 7184   ; 7712   ; 0     ; 52.0448 ; 47.7552    
2013-06-29; 31.4   ; 28   ; 27   ; 27.92   ; 144   ; 6820   ; 7366   ; 0     ; 52.0448 ; 47.7552    
2013-06-30; 31.4   ; 28   ; 27   ; 27.95   ; 122   ; 6940   ; 7193   ; 0     ; 52.0448 ; 47.7552    
2013-07-01; 31.4   ; 28   ; 27   ; 28.06   ; -113   ; 6810   ; 6710   ; 0     ; 52.0448 ; 47.7552    
2013-07-02; 31.4   ; 28   ; 27   ; 27.92   ; 144   ; 6530   ; 6911   ; 0     ; 52.0448 ; 47.7552    
2013-07-03; 31.4   ; 28   ; 27   ; 27.83   ; 315   ; 6698   ; 7365   ; 0     ; 52.0448 ; 47.7552    
2013-07-04; 31.4   ; 28   ; 27   ; 27.91   ; 162   ; 6346   ; 6980   ; 0     ; 52.0448 ; 47.7552    
2013-07-05; 31.4   ; 28   ; 27   ; 27.86   ; 252   ; 6336   ; 6779   ; 0     ; 52.0448 ; 47.7552    
2013-07-06; 31.4   ; 28   ; 27   ; 27.83   ; 306   ; 6379   ; 6510   ; 0     ; 52.0448 ; 47.7552    
2013-07-07; 31.4   ; 28   ; 27   ; 27.97   ; 54   ; 6080   ; 6040   ; 0     ; 52.0448 ; 47.7552    
2013-07-08; 31.4   ; 28   ; 27   ; 27.78   ; 2026   ; 5884   ; 5759   ; 0     ; 52.0448 ; 47.7552    
2013-07-09; 31.4   ; 28   ; 27   ; 27.84   ; 288   ; 5926   ; 6427   ; 0     ; 52.0448 ; 47.7552    
2013-07-10; 31.4   ; 28   ; 27   ; 27.88   ; 216   ; 5417   ; 5923   ; 0     ; 52.0448 ; 47.7552    
2013-07-11; 31.4   ; 28   ; 27   ; 27.79   ; 378   ; 5137   ; 6002   ; 0     ; 52.0448 ; 47.7552    
2013-07-12; 31.4   ; 28   ; 27   ; 27.74   ; 468   ; 4732   ; 6061   ; 0     ; 52.0448 ; 47.7552    
2013-07-13; 31.4   ; 28   ; 27   ; 27.82   ; 324   ; 5126   ; 5262   ; 0     ; 52.0448 ; 47.7552    
2013-07-14; 31.4   ; 28   ; 27   ; 27.79   ; 378   ; 4558   ; 4099   ; 0     ; 52.0448 ; 47.7552    
2013-07-15; 31.4   ; 28   ; 27   ; 27.94   ; 108   ; 4673   ; 4093   ; 0     ; 52.0448 ; 47.7552    
2013-07-16; 31.4   ; 28   ; 27   ; 27.85   ; 270   ; 4961   ; 4563   ; 0     ; 52.0448 ; 47.7552    
2013-07-17; 31.4   ; 28   ; 27   ; 27.84   ; 288   ; 5000   ; 4472   ; 0     ; 52.0448 ; 47.7552    
2013-07-18; 31.4   ; 28   ; 27   ; 27.85   ; 270   ; 4863   ; 5371   ; 0     ; 52.0448 ; 47.7552    
2013-07-19; 31.4   ; 28   ; 27   ; 27.88   ; 216   ; 4871   ; 5464   ; 0     ; 52.0448 ; 47.7552    
2013-07-20; 31.4   ; 28   ; 27   ; 27.87   ; 234   ; 4829   ; 5668   ; 0     ; 52.0448 ; 47.7552    
2013-07-21; 31.4   ; 28   ; 27   ; 27.85   ; 270   ; 4471   ; 4705   ; 0     ; 52.0448 ; 47.7552    
2013-07-22; 31.4   ; 28   ; 27   ; 27.77   ; 414   ; 4318   ; 4437   ; 0     ; 52.0448 ; 47.7552    
2013-07-23; 31.4   ; 28   ; 27   ; 27.71   ; 522   ; 5304   ; 6323   ; 0     ; 52.0448 ; 47.7552    
2013-07-24; 31.4   ; 28   ; 27   ; 27.73   ; 486   ; 5611   ; 6472   ; 0     ; 52.0448 ; 47.7552    
2013-07-25; 31.4   ; 28   ; 27   ; 27.71   ; 522   ; 5806   ; 5657   ; 0     ; 52.0448 ; 47.7552    
2013-07-26; 31.4   ; 28   ; 27   ; 27.79   ; 378   ; 6212   ; 5622   ; 0     ; 52.0448 ; 47.7552    
2013-07-27; 31.4   ; 28   ; 27   ; 27.79   ; 378   ; 6170   ; 5419   ; 0     ; 52.0448 ; 47.7552    
2013-07-28; 31.4   ; 28   ; 27   ; 27.87   ; 234   ; 6232   ; 5009   ; 0     ; 52.0448 ; 47.7552    
2013-07-29; 31.4   ; 28   ; 27   ; 27.91   ; 162   ; 6092   ; 5183   ; 0     ; 52.0448 ; 47.7552    
2013-07-30; 31.4   ; 28   ; 27   ; 27.93   ; 126   ; 6251   ; 6474   ; 0     ; 52.0448 ; 47.7552    
2013-07-31; 31.4   ; 28   ; 27   ; 27.97   ; 54   ; 4942   ; 4346   ; 0     ; 52.0448 ; 47.7552    
2013-08-01; 31.4   ; 28   ; 27   ; 27.7   ; 540   ; 4877   ; 5871   ; 0     ; 52.0448 ; 47.7552    
2013-08-02; 31.4   ; 28   ; 27   ; 27.73   ; 486   ; 4846   ; 6702   ; 0     ; 52.0448 ; 47.7552    
2013-08-03; 31.4   ; 28   ; 27   ; 27.73   ; 486   ; 4432   ; 6233   ; 0     ; 52.0448 ; 47.7552    
2013-08-04; 31.4   ; 28   ; 27   ; 27.82   ; 324   ; 4576   ; 4480   ; 0     ; 52.0448 ; 47.7552    
2013-08-05; 31.4   ; 28   ; 27   ; 27.89   ; 198   ; 4624   ; 4067   ; 0     ; 52.0448 ; 47.7552    
2013-08-06; 31.4   ; 28   ; 27   ; 27.88   ; 216   ; 4714   ; 4971   ; 0     ; 52.0448 ; 47.7552    
2013-08-07; 31.4   ; 28   ; 27   ; 27.88   ; 216   ; 4931   ; 5019   ; 0     ; 52.0448 ; 47.7552    
2013-08-08; 31.4   ; 28   ; 27   ; 27.85   ; 270   ; 5000   ; 7816   ; 0     ; 52.0448 ; 47.7552    
2013-08-09; 31.4   ; 28   ; 27   ; 27.82   ; 324   ; 4891   ; 5413   ; 0     ; 52.0448 ; 47.7552    
2013-08-10; 31.4   ; 28   ; 27   ; 27.79   ; 378   ; 4953   ; 5903   ; 0     ; 52.0448 ; 47.7552    
2013-08-11; 31.4   ; 28   ; 27   ; 27.72   ; 504   ; 4612   ; 4768   ; 0     ; 52.0448 ; 47.7552    
2013-08-12; 31.4   ; 28   ; 27   ; 27.71   ; 522   ; 4231   ; 4182   ; 0     ; 52.0448 ; 47.7552    
2013-08-13; 31.4   ; 28   ; 27   ; 27.74   ; 468   ; 5226   ; 5698   ; 0     ; 52.0448 ; 47.7552    
2013-08-14; 31.4   ; 28   ; 27   ; 27.81   ; 342   ; 5474   ; 4108   ; 0     ; 52.0448 ; 47.7552    
2013-08-15; 31.4   ; 28   ; 27   ; 27.81   ; 342   ; 5291   ; 4901   ; 0     ; 52.0448 ; 47.7552    
2013-08-16; 31.4   ; 28   ; 27   ; 27.67   ; 594   ; 5381   ; 5903   ; 0     ; 52.0448 ; 47.7552    
2013-08-17; 31.4   ; 28   ; 27   ; 27.74   ; 468   ; 5624   ; 6600   ; 0     ; 52.0448 ; 47.7552    
2013-08-18; 31.4   ; 28   ; 27   ; 27.83   ; 306   ; 4906   ; 5098   ; 0     ; 52.0448 ; 47.7552    
2013-08-19; 31.4   ; 28   ; 27   ; 27.94   ; 108   ; 4902   ; 3078   ; 0     ; 52.0448 ; 47.7552    
2013-08-20; 31.4   ; 28   ; 27   ; 27.93   ; 126   ; 5607   ; 4810   ; 0     ; 52.0448 ; 47.7552    
2013-08-21; 31.4   ; 28   ; 27   ; 27.9   ; 180   ; 5486   ; 5292   ; 0     ; 52.0448 ; 47.7552    
2013-08-22; 31.4   ; 28   ; 27   ; 27.91   ; 162   ; 5767   ; 5151   ; 0     ; 52.0448 ; 47.7552    
2013-08-23; 31.4   ; 28   ; 27   ; 27.88   ; 216   ; 5300   ; 5204   ; 0     ; 52.0448 ; 47.7552    
2013-08-24; 31.4   ; 28   ; 27   ; 27.97   ; 54   ; 5310   ; 5467   ; 0     ; 52.0448 ; 47.7552    
2013-08-25; 31.4   ; 28   ; 27   ; 28   ; 0   ; 4660   ; 4735   ; 0     ; 52.0448 ; 47.7552    
2013-08-26; 31.4   ; 28   ; 27   ; 27.93   ; 126   ; 3706   ; 4680   ; 0     ; 52.0448 ; 47.7552    
2013-08-27; 31.4   ; 28   ; 27   ; 27.92   ; 144   ; 5194   ; 6121   ; 0     ; 52.0448 ; 47.7552    
2013-08-28; 31.4   ; 28   ; 27   ; 27.81   ; 342   ; 5404   ; 6302   ; 0     ; 52.0448 ; 47.7552    
2013-08-29; 31.4   ; 28   ; 27   ; 27.73   ; 486   ; 5577   ; 6220   ; 0     ; 52.0448 ; 47.7552    
2013-08-30; 31.4   ; 28   ; 27   ; 27.71   ; 522   ; 5697   ; 6308   ; 0     ; 52.0448 ; 47.7552    
2013-08-31; 31.4   ; 28   ; 27   ; 27.69   ; 558   ; 5514   ; 6201   ; 0     ; 52.0448 ; 47.7552    
2013-09-01; 31.4   ; 28   ; 27   ; 27.68   ; 576   ; 5805   ; 5800   ; 0     ; 52.0448 ; 47.7552    
2013-09-02; 31.4   ; 28   ; 27   ; 27.71   ; 522   ; 5442   ; 5508   ; 0     ; 52.0448 ; 47.7552    
2013-09-03; 31.4   ; 28   ; 27   ; 27.65   ; 630   ; 5024   ; 5928   ; 0     ; 52.0448 ; 47.7552    
2013-09-04; 31.4   ; 28   ; 27   ; 27.73   ; 486   ; 6007   ; 6259   ; 0     ; 52.0448 ; 47.7552    
2013-09-05; 31.4   ; 28   ; 27   ; 27.75   ; 450   ; 5907   ; 6002   ; 0     ; 52.0448 ; 47.7552    
2013-09-06; 31.4   ; 28   ; 27   ; 27.75   ; 450   ; 5804   ; 5240   ; 0     ; 52.0448 ; 47.7552    
2013-09-07; 31.4   ; 28   ; 27   ; 27.77   ; 414   ; 5804   ; 5240   ; 0     ; 52.0448 ; 47.7552    
2013-09-08; 31.4   ; 28   ; 27   ; 27.87   ; 234   ; 5305   ; 4965   ; 0     ; 52.0448 ; 47.7552    
2013-09-09; 31.4   ; 28   ; 27   ; 27.86   ; 252   ; 5144   ; 4559   ; 0     ; 52.0448 ; 47.7552    
2013-09-10; 31.4   ; 28   ; 27   ; 27.92   ; 144   ; 5640   ; 5558   ; 0     ; 52.0448 ; 47.7552    
2013-09-11; 31.4   ; 28   ; 27   ; 27.96   ; 72   ; 5649   ; 5759   ; 0     ; 52.0448 ; 47.7552    
2013-09-12; 31.4   ; 28   ; 27   ; 27.88   ; 216   ; 5032   ; 6017   ; 0     ; 52.0448 ; 47.7552    
2013-09-13; 31.4   ; 28   ; 27   ; 27.8   ; 360   ; 4966   ; 6481   ; 0     ; 52.0448 ; 47.7552    
2013-09-14; 31.4   ; 28   ; 27   ; 27.78   ; 396   ; 5190   ; 5812   ; 0     ; 52.0448 ; 47.7552    
2013-09-15; 31.4   ; 28   ; 27   ; 27.8   ; 360   ; 4482   ; 4408   ; 0     ; 52.0448 ; 47.7552    
2013-09-16; 31.4   ; 28   ; 27   ; 27.82   ; 324   ; 4408   ; 4033   ; 0     ; 52.0448 ; 47.7552    
2013-09-17; 31.4   ; 28   ; 27   ; 27.8   ; 360   ; 4636   ; 5712   ; 0     ; 52.0448 ; 47.7552    
2013-09-18; 31.4   ; 28   ; 27   ; 27.84   ; 288   ; 5059   ; 5085   ; 0     ; 52.0448 ; 47.7552    
2013-09-19; 31.4   ; 28   ; 27   ; 27.8   ; 360   ; 5129   ; 5301   ; 0     ; 52.0448 ; 47.7552    
2013-09-20; 31.4   ; 28   ; 27   ; 27.83   ; 306   ; 4676   ; 4823   ; 0     ; 52.0448 ; 47.7552    
2013-09-21; 31.4   ; 28   ; 27   ; 27.79   ; 378   ; 4743   ; 4557   ; 0     ; 52.0448 ; 47.7552    
2013-09-22; 31.4   ; 28   ; 27   ; 27.84   ; 288   ; 4132   ; 3922   ; 0     ; 52.0448 ; 47.7552    
2013-09-23; 31.4   ; 28   ; 27   ; 27.76   ; 432   ; 3146   ; 3587   ; 0     ; 52.0448 ; 47.7552    
2013-09-24; 31.4   ; 28   ; 27   ; 27.76   ; 432   ; 4517   ; 4672   ; 0     ; 52.0448 ; 47.7552    
2013-09-25; 31.4   ; 28   ; 27   ; 27.48   ; 934   ; 4833   ; 5869   ; 0     ; 52.0448 ; 47.7552    
2013-09-26; 31.4   ; 28   ; 27   ; 27.65   ; 630   ; 5294   ; 5522   ; 0     ; 52.0448 ; 47.7552    
2013-09-27; 31.4   ; 28   ; 27   ; 27.7   ; 540   ; 5780   ; 5550   ; 0     ; 52.0448 ; 47.7552    
2013-09-28; 31.4   ; 28   ; 27   ; 27.43   ; 1019   ; 5869   ; 5458   ; 0     ; 52.0448 ; 47.7552    
2013-09-29; 31.4   ; 28   ; 27   ; 27.82   ; 324   ; 5412   ; 4221   ; 0     ; 52.0448 ; 47.7552    
2013-09-30; 31.4   ; 28   ; 27   ; 27.8   ; 360   ; 4727   ; 3879   ; 0     ; 52.0448 ; 47.7552    
2013-10-01; 31.4   ; 28   ; 27   ; 27.78   ; 396   ; 5265   ; 5435   ; 0     ; 52.0448 ; 47.7552    
2013-10-02; 31.4   ; 28   ; 27   ; 27.82   ; 324   ; 5387   ; 5881   ; 0     ; 52.0448 ; 47.7552    
2013-10-03; 31.4   ; 28   ; 27   ; 28.06   ; -113   ; 5749   ; 5439   ; 0     ; 52.0448 ; 47.7552    
2013-10-04; 31.4   ; 28   ; 27   ; 28   ; 0   ; 4937   ; 5288   ; 0     ; 52.0448 ; 47.7552    
2013-10-05; 31.4   ; 28   ; 27   ; 27.98   ; 36   ; 5192   ; 5596   ; 0     ; 52.0448 ; 47.7552    
2013-10-06; 31.4   ; 28   ; 27   ; 27.95   ; 90   ; 5185   ; 4972   ; 0     ; 52.0448 ; 47.7552    
2013-10-07; 31.4   ; 28   ; 27   ; 27.74   ; 468   ; 5097   ; 5182   ; 0     ; 52.0448 ; 47.7552    
2013-10-08; 31.4   ; 28   ; 27   ; 27.78   ; 396   ; 5695   ; 5995   ; 0     ; 52.0448 ; 47.7552    
2013-10-09; 31.4   ; 28   ; 27   ; 27.79   ; 378   ; 5764   ; 5889   ; 0     ; 52.0448 ; 47.7552    
2013-10-10; 31.4   ; 28   ; 27   ; 27.74   ; 468   ; 5920   ; 6225   ; 0     ; 52.0448 ; 47.7552    
2013-10-11; 31.4   ; 28   ; 27   ; 27.74   ; 468   ; 5458   ; 6279   ; 0     ; 52.0448 ; 47.7552    
2013-10-12; 31.4   ; 28   ; 27   ; 27.85   ; 270   ; 6176   ; 6530   ; 0     ; 52.0448 ; 47.7552    
2013-10-13; 31.4   ; 28   ; 27   ; 27.94   ; 108   ; 5308   ; 4457   ; 0     ; 52.0448 ; 47.7552    
2013-10-14; 31.4   ; 28   ; 27   ; 27.87   ; 234   ; 5048   ; 3961   ; 0     ; 52.0448 ; 47.7552    
2013-10-15; 31.4   ; 28   ; 27   ; 28   ; 0   ; 4873   ; 5329   ; 0     ; 52.0448 ; 47.7552    
2013-10-16; 31.4   ; 28   ; 27   ; 27.88   ; 216   ; 4954   ; 5903   ; 0     ; 52.0448 ; 47.7552    
2013-10-17; 31.4   ; 28   ; 27   ; 27.62   ; 684   ; 5295   ; 6285   ; 0     ; 52.0448 ; 47.7552    
2013-10-18; 31.4   ; 28   ; 27   ; 27.75   ; 450   ; 5154   ; 6494   ; 0     ; 52.0448 ; 47.7552    
2013-10-19; 31.4   ; 28   ; 27   ; 27.86   ; 252   ; 5449   ; 5742   ; 0     ; 52.0448 ; 47.7552    
2013-10-20; 31.4   ; 28   ; 27   ; 28   ; 0   ; 5100   ; 4414   ; 0     ; 52.0448 ; 47.7552    
2013-10-21; 31.4   ; 28   ; 27   ; 27.8   ; 360   ; 4841   ; 3972   ; 0     ; 52.0448 ; 47.7552    
2013-10-22; 31.4   ; 28   ; 27   ; 27.85   ; 270   ; 5307   ; 5415   ; 0     ; 52.0448 ; 47.7552    
2013-10-23; 31.4   ; 28   ; 27   ; 27.86   ; 252   ; 5234   ; 5698   ; 0     ; 52.0448 ; 47.7552    
2013-10-24; 31.4   ; 28   ; 27   ; 27.89   ; 198   ; 5455   ; 5851   ; 0     ; 52.0448 ; 47.7552    
2013-10-25; 31.4   ; 28   ; 27   ; 27.89   ; 198   ; 5531   ; 5803   ; 0     ; 52.0448 ; 47.7552    
2013-10-26; 31.4   ; 28   ; 27   ; 27.78   ; 396   ; 4792   ; 6432   ; 0     ; 52.0448 ; 47.7552    
2013-10-27; 31.4   ; 28   ; 27   ; 27.79   ; 378   ; 4854   ; 3407   ; 0     ; 52.0448 ; 47.7552    
2013-10-28; 31.4   ; 28   ; 27   ; 27.66   ; 612   ; 4262   ; 5103   ; 0     ; 52.0448 ; 47.7552    
2013-10-29; 31.4   ; 28   ; 27   ; 27.74   ; 468   ; 5009   ; 6159   ; 0     ; 52.0448 ; 47.7552    
2013-10-30; 31.4   ; 28   ; 27   ; 27.58   ; 756   ; 5316   ; 5380   ; 0     ; 52.0448 ; 47.7552    
2013-10-31; 31.4   ; 28   ; 27   ; 27.7   ; 540   ; 5335   ; 5578   ; 0     ; 52.0448 ; 47.7552    
2013-11-01; 31.4   ; 28   ; 27   ; 27.7   ; 540   ; 6349   ; 3795   ; 0     ; 52.0448 ; 47.7552    
2013-11-02; 31.4   ; 28   ; 27   ; 27.76   ; 432   ; 6526   ; 5628   ; 0     ; 52.0448 ; 47.7552    
2013-11-03; 31.4   ; 28   ; 27   ; 27.85   ; 270   ; 6590   ; 5500   ; 0     ; 52.0448 ; 47.7552    
2013-11-04; 31.4   ; 28   ; 27   ; 27.87   ; 234   ; 6412   ; 6165   ; 0     ; 52.0448 ; 47.7552    
