27595;1936; 1;   2.7
27595;1936; 2;   1.5
27595;1936; 3;   2.0
27595;1936; 4;   8.6
27595;1936; 5;   4.1
27595;1936; 6;   7.2
27595;1936; 7;  23.2
27595;1936; 8;  11.0
27595;1936; 9;  15.8
27595;1936;10;  41.0
27595;1936;11;  10.6
27595;1936;12;   3.7
27595;1937; 1;   2.1
27595;1937; 2;   3.0
27595;1937; 3;   2.0
27595;1937; 4;   1.2
27595;1937; 5;  16.2
27595;1937; 6;  11.1
27595;1937; 7;  26.7
27595;1937; 8;   9.8
27595;1937; 9;   6.3
27595;1937;10;   9.6
27595;1937;11;   1.5
27595;1937;12;   8.7
27595;1938; 1;   4.5
27595;1938; 2;   2.1
27595;1938; 3;   3.5
27595;1938; 4;   6.5
27595;1938; 5;   8.6
27595;1938; 6;  28.7
27595;1938; 7;   4.7
27595;1938; 8;   7.3
27595;1938; 9;   3.3
27595;1938;10;  16.0
27595;1938;11;  14.6
27595;1938;12;   1.7
27595;1939; 1;   8.3
27595;1939; 2;   3.3
27595;1939; 3;   1.2
27595;1939; 4;  30.9
27595;1939; 5;   8.0
27595;1939; 6;   5.0
27595;1939; 7;  44.0
27595;1939; 8;   7.4
27595;1939; 9;  34.1
27595;1939;10;  13.0
27595;1939;11;   3.1
27595;1939;12;   1.9
27595;1940; 1;   7.3
27595;1940; 2;   2.6
27595;1940; 3;  10.7
27595;1940; 4;   5.3
27595;1940; 5;   4.6
27595;1940; 6;  21.4
27595;1940; 7;  21.5
27595;1940; 8;  12.0
27595;1940; 9;   9.2
27595;1940;10;   4.5
27595;1940;11;  20.5
27595;1940;12;   5.7
27595;1941; 1;   3.7
27595;1941; 2;   6.3
27595;1941; 3;   4.2
27595;1941; 4;  15.9
27595;1941; 5;   7.1
27595;1941; 6;  19.2
27595;1941; 7;   8.8
27595;1941; 8;  28.9
27595;1941; 9;   8.3
27595;1941;10;   6.8
27595;1941;11;   6.5
27595;1941;12;   7.4
27595;1942; 1;   5.5
27595;1942; 2;   0.5
27595;1942; 3;   6.4
27595;1942; 4;   1.4
27595;1942; 5;   8.5
27595;1942; 6;  58.7
27595;1942; 7;  16.7
27595;1942; 8;   3.1
27595;1942; 9;  15.3
27595;1942;10;  13.4
27595;1942;11;   2.0
27595;1942;12;   5.7
27595;1943; 1;9999.9
