34561;1938; 2;   8.8
34561;1938; 3;  11.1
34561;1938; 4;9999.9
34561;1938; 5;  18.2
34561;1938; 6;   3.7
34561;1938; 7;   4.6
34561;1938; 8;  27.8
34561;1938; 9;   3.6
34561;1938;10;   5.6
34561;1938;11;   5.7
34561;1938;12;9999.9
34561;1939; 1;  14.1
34561;1939; 2;   4.2
34561;1939; 3;   2.8
34561;1939; 4;   6.7
34561;1939; 5;  12.1
34561;1939; 6;  32.4
34561;1939; 7;  28.5
34561;1939; 8;   1.4
34561;1939; 9;  20.5
34561;1939;10;  20.7
34561;1939;11;9999.9
34561;1939;12;9999.9
34561;1940; 1;   5.4
34561;1940; 2;   0.8
34561;1940; 3;   1.7
34561;1940; 4;   3.8
34561;1940; 5;   8.1
34561;1940; 6;  11.1
34561;1940; 7;  15.6
34561;1940; 8;   2.2
34561;1940; 9;  11.1
34561;1940;10;   9.2
34561;1940;11;  16.6
34561;1940;12;   9.9
34561;1941; 1;9999.9
34561;1941; 2;9999.9
34561;1941; 3;   5.5
34561;1941; 4;  10.3
34561;1941; 5;  27.6
34561;1941; 6;9999.9
34561;1941; 7;9999.9
34561;1941; 8;9999.9
34561;1941; 9;9999.9
34561;1941;10;9999.9
34561;1941;11;9999.9
34561;1941;12;9999.9
34561;1942; 1;   3.1
34561;1942; 2;   6.7
34561;1942; 3;   4.9
34561;1942; 4;   5.6
34561;1942; 5;9999.9
34561;1942; 6;9999.9
34561;1942; 7;9999.9
34561;1942; 8;9999.9
34561;1942; 9;9999.9
34561;1942;10;9999.9
34561;1942;11;9999.9
34561;1942;12;9999.9
34561;1943; 1;9999.9
34561;1943; 2;9999.9
34561;1943; 3;9999.9
34561;1943; 4;   5.1
34561;1943; 5;  13.0
34561;1943; 6;   6.6
34561;1943; 7;  31.7
34561;1943; 8;   1.9
34561;1943; 9;   7.5
34561;1943;10;   0.5
34561;1943;11;9999.9
34561;1943;12;   7.9
34561;1944; 1;   4.4
34561;1944; 2;   4.5
34561;1944; 3;  15.4
34561;1944; 4;   1.4
34561;1944; 5;  41.3
34561;1944; 6;  40.2
34561;1944; 7;  23.9
34561;1944; 8;   4.4
34561;1944; 9;   6.4
34561;1944;10;   0.7
34561;1944;11;  10.3
34561;1944;12;   2.6
34561;1945; 1;   1.6
34561;1945; 2;   2.2
34561;1945; 3;   8.4
34561;1945; 4;  15.5
34561;1945; 5;  21.1
34561;1945; 6;  15.7
34561;1945; 7;   8.5
34561;1945; 8;  56.9
34561;1945; 9;  16.6
34561;1945;10;  11.8
34561;1945;11;   1.2
34561;1945;12;  10.3
34561;1946; 1;  10.5
34561;1946; 2;   6.8
34561;1946; 3;  40.3
34561;1946; 4;  11.8
34561;1946; 5;  10.0
34561;1946; 6;  10.0
34561;1946; 7;  36.6
34561;1946; 8;  23.5
34561;1946; 9;   4.2
34561;1946;10;  13.2
34561;1946;11;  12.0
34561;1946;12;   1.9
34561;1947; 1;   0.1
34561;1947; 2;   8.9
34561;1947; 3;   5.5
34561;1947; 4;   5.0
34561;1947; 5;   6.3
34561;1947; 6;   7.3
34561;1947; 7;  15.5
34561;1947; 8;  34.2
34561;1947; 9;  14.5
34561;1947;10;   3.1
34561;1947;11;   3.9
34561;1947;12;  13.8
34561;1948; 1;   9.7
34561;1948; 2;   7.2
34561;1948; 3;   4.4
34561;1948; 4;   2.4
34561;1948; 5;  11.8
34561;1948; 6;   9.5
34561;1948; 7;  17.4
34561;1948; 8;  16.5
34561;1948; 9;  17.6
34561;1948;10;   4.7
34561;1948;11;   3.8
34561;1948;12;   1.8
34561;1949; 1;   3.5
34561;1949; 2;   0.3
34561;1949; 3;   1.2
34561;1949; 4;   7.7
34561;1949; 5;   4.7
34561;1949; 6;  18.0
34561;1949; 7;  18.2
34561;1949; 8;  15.0
34561;1949; 9;   2.0
34561;1949;10;   6.8
34561;1949;11;   1.7
34561;1949;12;   4.6
34561;1950; 1;  13.2
34561;1950; 2;   3.5
34561;1950; 3;   4.6
34561;1950; 4;   6.7
34561;1950; 5;   7.8
34561;1950; 6;  33.8
34561;1950; 7;   8.8
34561;1950; 8;  14.1
34561;1950; 9;  17.9
34561;1950;10;   8.1
34561;1950;11;   1.6
34561;1950;12;   6.0
34561;1951; 1;   3.9
34561;1951; 2;   1.4
34561;1951; 3;  13.7
34561;1951; 4;   0.0
34561;1951; 5;   0.0
34561;1951; 6;   0.0
34561;1951; 7;   0.0
34561;1951; 8;   0.0
34561;1951; 9;   0.0
34561;1951;10;   0.8
34561;1951;11;  16.6
34561;1951;12;   4.3
34561;1952; 1;  10.8
34561;1952; 2;   1.7
34561;1952; 3;   0.0
34561;1952; 4;   1.7
34561;1952; 5;   0.0
34561;1952; 6;   0.0
34561;1952; 7;   0.0
34561;1952; 8;   0.0
34561;1952; 9;   0.0
34561;1952;10;   0.1
34561;1952;11;   2.4
34561;1952;12;  11.6
34561;1953; 1;   4.2
34561;1953; 2;   9.7
34561;1953; 3;   2.8
34561;1953; 4;   0.0
34561;1953; 5;   0.0
34561;1953; 6;   0.0
34561;1953; 7;   0.0
34561;1953; 8;   0.0
34561;1953; 9;   0.0
34561;1953;10;   0.0
34561;1953;11;   0.0
34561;1953;12;   1.0
34561;1954; 1;   0.0
34561;1954; 2;   0.0
34561;1954; 3;   0.1
34561;1954; 4;   0.0
34561;1954; 5;   0.0
34561;1954; 6;   0.0
34561;1954; 7;   0.0
34561;1954; 8;   0.0
34561;1954; 9;   0.0
34561;1954;10;   0.0
34561;1954;11;   0.0
34561;1954;12;   3.8
34561;1955; 1;  11.2
34561;1955; 2;   0.4
34561;1955; 3;   5.0
34561;1955; 4;   0.4
34561;1955; 5;9999.9
34561;1955; 6;9999.9
34561;1955; 7;9999.9
34561;1955; 8;9999.9
34561;1955; 9;9999.9
34561;1955;10;9999.9
34561;1955;11;9999.9
34561;1955;12;9999.9
34561;1956; 1;9999.9
34561;1956; 2;9999.9
34561;1956; 3;9999.9
34561;1956; 4;9999.9
34561;1956; 5;9999.9
34561;1956; 6;9999.9
34561;1956; 7;9999.9
34561;1956; 8;9999.9
34561;1956; 9;9999.9
34561;1956;10;9999.9
34561;1956;11;9999.9
34561;1956;12;9999.9
34561;1957; 1;9999.9
34561;1957; 2;9999.9
34561;1957; 3;9999.9
34561;1957; 4;9999.9
34561;1957; 5;9999.9
34561;1957; 6;9999.9
34561;1957; 7;9999.9
34561;1957; 8;9999.9
34561;1957; 9;9999.9
34561;1957;10;9999.9
34561;1957;11;9999.9
34561;1957;12;9999.9
34561;1958; 1;9999.9
34561;1958; 2;9999.9
34561;1958; 3;9999.9
34561;1958; 4;9999.9
34561;1958; 5;9999.9
34561;1958; 6;9999.9
34561;1958; 7;9999.9
34561;1958; 8;9999.9
34561;1958; 9;9999.9
34561;1958;10;9999.9
34561;1958;11;9999.9
34561;1958;12;9999.9
34561;1959; 1;9999.9
34561;1959; 2;9999.9
34561;1959; 3;9999.9
34561;1959; 4;9999.9
34561;1959; 5;9999.9
34561;1959; 6;9999.9
34561;1959; 7;9999.9
34561;1959; 8;9999.9
34561;1959; 9;9999.9
34561;1959;10;9999.9
34561;1959;11;9999.9
34561;1959;12;9999.9
34561;1960; 1;9999.9
34561;1960; 2;9999.9
34561;1960; 3;9999.9
34561;1960; 4;9999.9
34561;1960; 5;9999.9
34561;1960; 6;9999.9
34561;1960; 7;9999.9
34561;1960; 8;9999.9
34561;1960; 9;9999.9
34561;1960;10;9999.9
34561;1960;11;   1.4
34561;1960;12;   5.2
34561;1961; 1;   0.1
34561;1961; 2;   0.4
34561;1961; 3;   8.7
34561;1961; 4;   0.5
34561;1961; 5;   0.0
34561;1961; 6;   0.0
34561;1961; 7;   0.0
34561;1961; 8;   0.0
34561;1961; 9;   0.0
34561;1961;10;   0.0
34561;1961;11;   9.1
34561;1961;12;   4.6
34561;1962; 1;   5.1
34561;1962; 2;   0.2
34561;1962; 3;   0.0
34561;1962; 4;   0.0
34561;1962; 5;   0.0
34561;1962; 6;   0.0
34561;1962; 7;   0.0
34561;1962; 8;   0.0
34561;1962; 9;   0.0
34561;1962;10;   0.0
34561;1962;11;   0.2
34561;1962;12;  14.1
34561;1963; 1;  11.7
34561;1963; 2;   1.1
34561;1963; 3;  14.2
34561;1963; 4;   0.0
34561;1963; 5;   0.0
34561;1963; 6;   0.0
34561;1963; 7;   0.0
34561;1963; 8;   0.0
34561;1963; 9;   0.0
34561;1963;10;   0.2
34561;1963;11;   0.0
34561;1963;12;   2.5
34561;1964; 1;   0.0
34561;1964; 2;   0.2
34561;1964; 3;   0.3
34561;1964; 4;   0.3
34561;1964; 5;   0.0
34561;1964; 6;   0.0
34561;1964; 7;   0.0
34561;1964; 8;   0.0
34561;1964; 9;   0.0
34561;1964;10;   0.4
34561;1964;11;  10.9
34561;1964;12;   0.3
34561;1965; 1;   0.2
34561;1965; 2;   0.0
34561;1965; 3;   1.3
34561;1965; 4;   0.0
34561;1965; 5;   0.0
34561;1965; 6;   0.0
34561;1965; 7;   0.0
34561;1965; 8;   0.0
34561;1965; 9;   0.0
34561;1965;10;   0.0
34561;1965;11;   6.1
34561;1965;12;   9.5
34561;1966; 1;   2.7
34561;1966; 2;   4.3
34561;1966; 3;   1.5
34561;1966; 4;   0.0
34561;1966; 5;   0.0
34561;1966; 6;   0.0
34561;1966; 7;   0.0
34561;1966; 8;   0.0
34561;1966; 9;   0.0
34561;1966;10;   0.3
34561;1966;11;   0.6
34561;1966;12;  11.2
34561;1967; 1;   7.0
34561;1967; 2;   0.2
34561;1967; 3;   1.0
34561;1967; 4;   0.0
34561;1967; 5;   0.0
34561;1967; 6;   0.0
34561;1967; 7;   0.0
34561;1967; 8;   0.0
34561;1967; 9;   0.0
34561;1967;10;   0.0
34561;1967;11;   7.1
34561;1967;12;  20.5
34561;1968; 1;   9.7
34561;1968; 2;   2.3
34561;1968; 3;   9.5
34561;1968; 4;   0.0
34561;1968; 5;   0.0
34561;1968; 6;   0.0
34561;1968; 7;   0.0
34561;1968; 8;   0.0
34561;1968; 9;   0.0
34561;1968;10;   0.0
34561;1968;11;  15.1
34561;1968;12;   1.7
34561;1969; 1;   0.0
34561;1969; 2;   0.0
34561;1969; 3;   8.6
34561;1969; 4;   1.1
34561;1969; 5;   0.9
34561;1969; 6;   0.0
34561;1969; 7;   0.0
34561;1969; 8;   0.0
34561;1969; 9;   0.0
34561;1969;10;   4.2
34561;1969;11;   4.2
34561;1969;12;   1.0
34561;1970; 1;   5.3
34561;1970; 2;   7.1
34561;1970; 3;   2.7
34561;1970; 4;   0.0
34561;1970; 5;   0.0
34561;1970; 6;   0.0
34561;1970; 7;   0.0
34561;1970; 8;   0.0
34561;1970; 9;   0.0
34561;1970;10;   0.0
34561;1970;11;  14.5
34561;1970;12;   2.2
34561;1971; 1;   5.4
34561;1971; 2;   0.6
34561;1971; 3;   0.2
34561;1971; 4;   0.0
34561;1971; 5;   0.0
34561;1971; 6;   0.0
34561;1971; 7;   0.0
34561;1971; 8;   0.0
34561;1971; 9;   0.0
34561;1971;10;   1.4
34561;1971;11;   0.9
34561;1971;12;   1.6
34561;1972; 1;   0.0
34561;1972; 2;   0.0
34561;1972; 3;   0.6
34561;1972; 4;   0.3
34561;1972; 5;   0.0
34561;1972; 6;   0.0
34561;1972; 7;   0.0
34561;1972; 8;   0.0
34561;1972; 9;   0.0
34561;1972;10;   0.0
34561;1972;11;   3.3
34561;1972;12;   2.4
34561;1973; 1;   0.0
34561;1973; 2;   1.7
34561;1973; 3;   6.2
34561;1973; 4;   0.0
34561;1973; 5;   0.0
34561;1973; 6;   0.0
34561;1973; 7;   0.0
34561;1973; 8;   0.0
34561;1973; 9;   0.0
34561;1973;10;   1.6
34561;1973;11;   4.2
34561;1973;12;   4.0
34561;1974; 1;   0.5
34561;1974; 2;   0.5
34561;1974; 3;   2.4
34561;1974; 4;   0.0
34561;1974; 5;   0.0
34561;1974; 6;   0.0
34561;1974; 7;   0.0
34561;1974; 8;   0.0
34561;1974; 9;   0.0
34561;1974;10;   0.0
34561;1974;11;   0.6
34561;1974;12;   3.2
34561;1975; 1;   5.0
34561;1975; 2;   0.4
34561;1975; 3;   3.3
34561;1975; 4;   0.0
34561;1975; 5;   0.0
34561;1975; 6;   0.0
34561;1975; 7;   0.0
34561;1975; 8;   0.0
34561;1975; 9;   0.0
34561;1975;10;   0.0
34561;1975;11;   1.3
34561;1975;12;   0.0
34561;1976; 1;   8.9
34561;1976; 2;   0.2
34561;1976; 3;   0.0
34561;1976; 4;   0.0
34561;1976; 5;   0.0
34561;1976; 6;   0.0
34561;1976; 7;   0.0
34561;1976; 8;   0.0
34561;1976; 9;   0.0
34561;1976;10;   0.0
34561;1976;11;   2.6
34561;1976;12;   0.0
34561;1977; 1;   0.0
34561;1977; 2;  34.1
34561;1977; 3;   1.2
34561;1977; 4;   0.0
34561;1977; 5;   0.0
34561;1977; 6;   0.0
34561;1977; 7;   0.0
34561;1977; 8;   0.0
34561;1977; 9;   0.0
34561;1977;10;   0.1
34561;1977;11;  26.4
34561;1977;12;   1.3
34561;1978; 1;   0.1
34561;1978; 2;   2.9
34561;1978; 3;   0.0
34561;1978; 4;   2.3
34561;1978; 5;   0.0
34561;1978; 6;   0.0
34561;1978; 7;   0.0
34561;1978; 8;   0.0
34561;1978; 9;   0.0
34561;1978;10;   0.0
34561;1978;11;   2.5
34561;1978;12;  22.9
34561;1979; 1;   2.4
34561;1979; 2;  31.4
34561;1979; 3;   0.0
